ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Make,Model,Listing,Year,Engine,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
12772,"Koni/Apex Sport Kit - 1140-5054A","<ul>
  <li>Koni/Apex Sport Kit - 1140-5054A Kits (Part No</li>
  <li>1140-5054A)</li>
  <li>Front lowering: 35mm</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems, Q4, GTA</li>
  <li>Notes: 1,2,13,15,16</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-5054A kits – fits 1+ vehicles. PN 1140-5054A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-5054a/,0,1140-5054A,1004.7,1004.7,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-5054a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12773,"Koni/Apex Active Kit - 1135-5055A","<ul>
  <li>Koni/Apex Active Kit - 1135-5055A Kits (Part No</li>
  <li>1135-5055A)</li>
  <li>Front lowering: 35mm</li>
  <li>Notes: 1,2,13,15</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Kit - 1135-5055A kits – fits 1+ vehicles. PN 1135-5055A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-kit-1135-5055a/,0,1135-5055A,800.7,800.7,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-kit-1135-5055a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12774,"Koni/Apex Sport Kit - 1140-5055A","<ul>
  <li>Koni/Apex Sport Kit - 1140-5055A Kits (Part No</li>
  <li>1140-5055A)</li>
  <li>Front lowering: 35mm</li>
  <li>Exclusions: Excl</li>
  <li>T-Sport</li>
  <li>Notes: 1,2,13,15,16</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-5055A kits – fits 2+ vehicles. PN 1140-5055A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-5055a/,0,1140-5055A,1004.7,1004.7,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-5055a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12775,"Koni/HR Sport Kit - 1140-1361","<ul>
  <li>Koni/HR Sport Kit - 1140-1361 Kits (Part No</li>
  <li>1140-1361)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-1361 kits – fits 3+ vehicles. PN 1140-1361.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-1361/,0,1140-1361,915.96,915.96,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-1361,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12776,"Koni/Apex Sport Kit - 1140-1361A","<ul>
  <li>Koni/Apex Sport Kit - 1140-1361A Kits (Part No</li>
  <li>1140-1361A)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-1361A kits – fits 3+ vehicles. PN 1140-1361A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-1361a/,0,1140-1361A,832.32,832.32,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-1361a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12777,"Koni/HR Sport Kit - 1140-1364","<ul>
  <li>Koni/HR Sport Kit - 1140-1364 Kits (Part No</li>
  <li>1140-1364)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-1364 kits – fits 2+ vehicles. PN 1140-1364.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-1364/,0,1140-1364,915.96,915.96,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-1364,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12778,"Koni/Apex Sport Kit - 1140-1364A","<ul>
  <li>Koni/Apex Sport Kit - 1140-1364A Kits (Part No</li>
  <li>1140-1364A)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-1364A kits – fits 2+ vehicles. PN 1140-1364A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-1364a/,0,1140-1364A,832.224,832.224,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-1364a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12779,"Koni/HR Sport Kit - 1140-1363","<ul>
  <li>Koni/HR Sport Kit - 1140-1363 Kits (Part No</li>
  <li>1140-1363)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-1363 kits – fits 1+ vehicles. PN 1140-1363.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-1363/,0,1140-1363,915.96,915.96,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-1363,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12780,"Koni/Apex Sport Kit - 1140-1363A","<ul>
  <li>Koni/Apex Sport Kit - 1140-1363A Kits (Part No</li>
  <li>1140-1363A)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-1363A kits – fits 1+ vehicles. PN 1140-1363A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-1363a/,0,1140-1363A,762.048,762.048,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-1363a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12781,"Koni/HR Sport Kit - 1140-1362","<ul>
  <li>Koni/HR Sport Kit - 1140-1362 Kits (Part No</li>
  <li>1140-1362)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-1362 kits – fits 2+ vehicles. PN 1140-1362.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-1362/,0,1140-1362,915.96,915.96,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-1362,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12782,"Koni/Apex Sport Kit - 1140-1362A","<ul>
  <li>Koni/Apex Sport Kit - 1140-1362A Kits (Part No</li>
  <li>1140-1362A)</li>
  <li>Front lowering: 35mm</li>
  <li>Inclusions: Incl</li>
  <li>Q4</li>
  <li>Exclusions: Excl</li>
  <li>self-levelling systems</li>
  <li>Notes: 1,2,13,15,17</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-1362A kits – fits 2+ vehicles. PN 1140-1362A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-1362a/,0,1140-1362A,762.048,762.048,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-1362a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12783,"Koni/Apex Sport Kit - 1140-1000A","<ul>
  <li>Koni/Apex Sport Kit - 1140-1000A Kits (Part No</li>
  <li>1140-1000A)</li>
  <li>Front lowering: 30mm</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Kit - 1140-1000A kits – fits 1+ vehicles. PN 1140-1000A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-kit-1140-1000a/,0,1140-1000A,548.76,548.76,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-kit-1140-1000a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12784,"Koni STR.T Dampers - 1120-9755-2","<ul>
  <li>Koni STR.T Dampers - 1120-9755-2 Kits (Part No</li>
  <li>1120-9755-2)</li>
  <li>Front lowering: 30mm</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 1120-9755-2 kits – fits 1+ vehicles. PN 1120-9755-2.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-1120-9755-2/,0,1120-9755-2,886.524,886.524,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-1120-9755-2,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12785,"Koni Sport Dampers - 1140-9755-2","<ul>
  <li>Koni Sport Dampers - 1140-9755-2 Kits (Part No</li>
  <li>1140-9755-2)</li>
  <li>Front lowering: 30mm</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 1140-9755-2 kits – fits 1+ vehicles. PN 1140-9755-2.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-1140-9755-2/,0,1140-9755-2,818.328,818.328,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-1140-9755-2,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12786,"Koni/HR STR.T Kit - 1120-1311","<ul>
  <li>Koni/HR STR.T Kit - 1120-1311 Kits (Part No</li>
  <li>1120-1311)</li>
  <li>Front lowering: 30mm</li>
  <li>Front axle load up to 850Kg</li>
  <li>Inclusions: Incl</li>
  <li>QV</li>
  <li>Exclusions: Excl</li>
  <li>Opel Sport Suspension and VXR</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 6 vehicle variants (see fitment list)</li>
</ul>","Koni/HR STR.T Kit - 1120-1311 kits – fits 6+ vehicles. PN 1120-1311.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-str-t-kit-1120-1311/,0,1120-1311,552.84,552.84,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-str-t-kit-1120-1311,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12787,"Koni/Apex STR.T Kit - 1120-1311A","<ul>
  <li>Koni/Apex STR.T Kit - 1120-1311A Kits (Part No</li>
  <li>1120-1311A)</li>
  <li>Front lowering: 30mm</li>
  <li>Front axle load up to 850Kg</li>
  <li>Inclusions: Incl</li>
  <li>QV</li>
  <li>Exclusions: Excl</li>
  <li>Opel Sport Suspension and VXR</li>
  <li>Notes: 1,2,13,29</li>
  <li>Compatible with 7 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex STR.T Kit - 1120-1311A kits – fits 7+ vehicles. PN 1120-1311A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-str-t-kit-1120-1311a/,0,1120-1311A,486.54,486.54,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-str-t-kit-1120-1311a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12788,"Koni/HR STR.T Kit - 1120-1312","<ul>
  <li>Koni/HR STR.T Kit - 1120-1312 Kits (Part No</li>
  <li>1120-1312)</li>
  <li>Front lowering: 30mm</li>
  <li>Front axle load as from 851 kg</li>
  <li>Inclusions: Incl</li>
  <li>QV</li>
  <li>Exclusions: Excl</li>
  <li>Opel Sport Suspension and VXR</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 7 vehicle variants (see fitment list)</li>
</ul>","Koni/HR STR.T Kit - 1120-1312 kits – fits 7+ vehicles. PN 1120-1312.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-str-t-kit-1120-1312/,0,1120-1312,539.58,539.58,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-str-t-kit-1120-1312,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12789,"Koni/Apex STR.T Kit - 1120-1312A","<ul>
  <li>Koni/Apex STR.T Kit - 1120-1312A Kits (Part No</li>
  <li>1120-1312A)</li>
  <li>Front lowering: 30mm</li>
  <li>Front axle load as from 851 kg</li>
  <li>Inclusions: Incl</li>
  <li>QV</li>
  <li>Exclusions: Excl</li>
  <li>Opel Sport Suspension and VXR</li>
  <li>Notes: 1,2,13,29</li>
  <li>Compatible with 8 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex STR.T Kit - 1120-1312A kits – fits 8+ vehicles. PN 1120-1312A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-str-t-kit-1120-1312a/,0,1120-1312A,486.54,486.54,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-str-t-kit-1120-1312a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12790,"Koni/HR STR.T Kit - 1120-9441","<ul>
  <li>Koni/HR STR.T Kit - 1120-9441 Kits (Part No</li>
  <li>1120-9441)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 925 kg</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR STR.T Kit - 1120-9441 kits – fits 1+ vehicles. PN 1120-9441.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-str-t-kit-1120-9441/,0,1120-9441,592.62,592.62,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-str-t-kit-1120-9441,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12791,"Koni/HR Sport Kit - 1140-9441","<ul>
  <li>Koni/HR Sport Kit - 1140-9441 Kits (Part No</li>
  <li>1140-9441)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 925 kg</li>
  <li>Notes: 1,2,13,17</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-9441 kits – fits 1+ vehicles. PN 1140-9441.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-9441/,0,1140-9441,805.8,805.8,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-9441,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12792,"Koni/HR STR.T Kit - 1120-9442","<ul>
  <li>Koni/HR STR.T Kit - 1120-9442 Kits (Part No</li>
  <li>1120-9442)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 926 kg</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR STR.T Kit - 1120-9442 kits – fits 1+ vehicles. PN 1120-9442.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-str-t-kit-1120-9442/,0,1120-9442,592.62,592.62,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-str-t-kit-1120-9442,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12793,"Koni/HR Sport Kit - 1140-9442","<ul>
  <li>Koni/HR Sport Kit - 1140-9442 Kits (Part No</li>
  <li>1140-9442)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 926 kg</li>
  <li>Notes: 1,2,13,17</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR Sport Kit - 1140-9442 kits – fits 1+ vehicles. PN 1140-9442.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-sport-kit-1140-9442/,0,1140-9442,805.8,805.8,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-sport-kit-1140-9442,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12794,"Koni Active Dampers - 1120-8711-1","<ul>
  <li>Koni Active Dampers - 1120-8711-1 Kits (Part No</li>
  <li>1120-8711-1)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 900 kg</li>
  <li>Exclusions: Excl</li>
  <li>models with electronic suspension system</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 1120-8711-1 kits – fits 2+ vehicles. PN 1120-8711-1.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-1120-8711-1/,0,1120-8711-1,727.404,727.404,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-1120-8711-1,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12795,"Koni Sport Dampers - 1140-8711-1","<ul>
  <li>Koni Sport Dampers - 1140-8711-1 Kits (Part No</li>
  <li>1140-8711-1)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 900 kg</li>
  <li>Exclusions: Excl</li>
  <li>models with electronic suspension system</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 1140-8711-1 kits – fits 4+ vehicles. PN 1140-8711-1.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-1140-8711-1/,0,1140-8711-1,1159.296,1159.296,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-1140-8711-1,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12796,"Koni Active Dampers - 1120-8711-3","<ul>
  <li>Koni Active Dampers - 1120-8711-3 Kits (Part No</li>
  <li>1120-8711-3)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 901 kg</li>
  <li>Exclusions: Excl</li>
  <li>models with electronic suspension system</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 1120-8711-3 kits – fits 2+ vehicles. PN 1120-8711-3.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-1120-8711-3/,0,1120-8711-3,727.404,727.404,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-1120-8711-3,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12797,"Koni Sport Dampers - 1140-8711-3","<ul>
  <li>Koni Sport Dampers - 1140-8711-3 Kits (Part No</li>
  <li>1140-8711-3)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 901 kg</li>
  <li>Exclusions: Excl</li>
  <li>models with electronic suspension system</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 1140-8711-3 kits – fits 3+ vehicles. PN 1140-8711-3.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-1140-8711-3/,0,1140-8711-3,1159.296,1159.296,,instock,,,0,simple,,,,,,,,,,Koni,Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-1140-8711-3,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12798,"Koni/HR STR.T Kit - 1120-3881","<ul>
  <li>Koni/HR STR.T Kit - 1120-3881 Kits (Part No</li>
  <li>1120-3881)</li>
  <li>Front lowering: 25mm</li>
  <li>Notes: 1,2,13</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/HR STR.T Kit - 1120-3881 kits – fits 1+ vehicles. PN 1120-3881.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-hr-str-t-kit-1120-3881/,0,1120-3881,531.42,531.42,,instock,,,0,simple,,,,,,,,,,H&amp;R|Koni,H&amp;R|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-hr-str-t-kit-1120-3881,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
12799,"Koni/Apex STR.T Kit - 1120-3881A","<ul>
  <li>Koni/Apex STR.T Kit - 1120-3881A Kits (Part No</li>
  <li>1120-3881A)</li>
  <li>Front lowering: 25mm</li>
  <li>Notes: 1,2,13,29</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex STR.T Kit - 1120-3881A kits – fits 1+ vehicles. PN 1120-3881A.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-str-t-kit-1120-3881a/,0,1120-3881A,486.54,486.54,,instock,,,0,simple,,,,,,,,,,Apex|Koni,Apex|Kits|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-str-t-kit-1120-3881a,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
